timestamp,src_ip,dst_ip,protocol,attack_type,severity,confidence,status
2026-06-04 12:00:07,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 39746.5707, threshold: 5.7983)"
2026-06-04 12:00:07,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 39852.5639, threshold: 5.7983)"
2026-06-04 12:00:07,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:08,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:08,172.64.155.209,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33494.3846, threshold: 5.7983)"
2026-06-04 12:00:08,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33495.1275, threshold: 5.7983)"
2026-06-04 12:00:08,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 36630.1881, threshold: 5.7983)"
2026-06-04 12:00:08,8.8.8.8,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 36629.9572, threshold: 5.7983)"
2026-06-04 12:00:09,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46004.2336, threshold: 5.7983)"
2026-06-04 12:00:09,172.64.155.209,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33494.3183, threshold: 5.7983)"
2026-06-04 12:00:09,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-06-04 12:00:09,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46003.4982, threshold: 5.7983)"
2026-06-04 12:00:09,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46004.2215, threshold: 5.7983)"
2026-06-04 12:00:09,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46024.8980, threshold: 5.7983)"
2026-06-04 12:00:10,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46004.1931, threshold: 5.7983)"
2026-06-04 12:00:10,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46004.2215, threshold: 5.7983)"
2026-06-04 12:00:10,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46003.5264, threshold: 5.7983)"
2026-06-04 12:00:10,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46003.4861, threshold: 5.7983)"
2026-06-04 12:00:10,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46004.2619, threshold: 5.7983)"
2026-06-04 12:00:10,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46004.2215, threshold: 5.7983)"
2026-06-04 12:00:10,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46004.2215, threshold: 5.7983)"
2026-06-04 12:00:10,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:10,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-06-04 12:00:13,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:13,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:13,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:13,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:15,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:15,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:15,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:18,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:18,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 59471.7749, threshold: 5.7983)"
2026-06-04 12:00:18,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:18,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:18,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58133.0374, threshold: 5.7983)"
2026-06-04 12:00:18,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58133.7588, threshold: 5.7983)"
2026-06-04 12:00:19,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58165.9255, threshold: 5.7983)"
2026-06-04 12:00:19,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:19,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58133.0278, threshold: 5.7983)"
2026-06-04 12:00:19,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58133.0278, threshold: 5.7983)"
2026-06-04 12:00:19,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58276.3591, threshold: 5.7983)"
2026-06-04 12:00:19,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58133.7588, threshold: 5.7983)"
2026-06-04 12:00:19,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58133.5213, threshold: 5.7983)"
2026-06-04 12:00:19,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58133.7588, threshold: 5.7983)"
2026-06-04 12:00:20,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58149.9736, threshold: 5.7983)"
2026-06-04 12:00:20,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58133.5873, threshold: 5.7983)"
2026-06-04 12:00:20,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58133.7588, threshold: 5.7983)"
2026-06-04 12:00:20,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58133.0597, threshold: 5.7983)"
2026-06-04 12:00:20,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58133.7907, threshold: 5.7983)"
2026-06-04 12:00:20,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58133.0278, threshold: 5.7983)"
2026-06-04 12:00:20,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58133.7588, threshold: 5.7983)"
2026-06-04 12:00:20,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58133.7588, threshold: 5.7983)"
2026-06-04 12:00:20,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:20,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58133.0156, threshold: 5.7983)"
2026-06-04 12:00:21,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57914.0490, threshold: 5.7983)"
2026-06-04 12:00:21,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57897.3866, threshold: 5.7983)"
2026-06-04 12:00:21,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57897.7659, threshold: 5.7983)"
2026-06-04 12:00:21,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:21,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:21,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57897.7659, threshold: 5.7983)"
2026-06-04 12:00:21,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 41931.3268, threshold: 5.7983)"
2026-06-04 12:00:21,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40870.4827, threshold: 5.7983)"
2026-06-04 12:00:22,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57897.0342, threshold: 5.7983)"
2026-06-04 12:00:22,185.125.190.57,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 41930.5888, threshold: 5.7983)"
2026-06-04 12:00:24,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57897.0342, threshold: 5.7983)"
2026-06-04 12:00:24,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:24,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:24,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57897.7659, threshold: 5.7983)"
2026-06-04 12:00:24,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57897.0342, threshold: 5.7983)"
2026-06-04 12:00:24,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:26,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57897.0663, threshold: 5.7983)"
2026-06-04 12:00:26,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57897.7536, threshold: 5.7983)"
2026-06-04 12:00:27,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57897.0342, threshold: 5.7983)"
2026-06-04 12:00:27,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57897.7536, threshold: 5.7983)"
2026-06-04 12:00:27,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:27,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:27,8.8.8.8,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43284.3481, threshold: 5.7983)"
2026-06-04 12:00:27,8.8.8.8,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 56489.4298, threshold: 5.7983)"
2026-06-04 12:00:27,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60965.1145, threshold: 5.7983)"
2026-06-04 12:00:28,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:29,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:29,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 56889.6251, threshold: 5.7983)"
2026-06-04 12:00:29,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 56867.7978, threshold: 5.7983)"
2026-06-04 12:00:29,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 56867.0991, threshold: 5.7983)"
2026-06-04 12:00:29,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 56867.8305, threshold: 5.7983)"
2026-06-04 12:00:29,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 56867.7978, threshold: 5.7983)"
2026-06-04 12:00:29,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 56867.0665, threshold: 5.7983)"
2026-06-04 12:00:29,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 56867.7978, threshold: 5.7983)"
2026-06-04 12:00:29,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 56867.0540, threshold: 5.7983)"
2026-06-04 12:00:30,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:32,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:32,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:32,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:32,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:34,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:34,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:34,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:35,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:37,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:37,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:37,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:37,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 44433.1557, threshold: 5.7983)"
2026-06-04 12:00:37,8.8.8.8,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 44432.8399, threshold: 5.7983)"
2026-06-04 12:00:37,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40302.5491, threshold: 5.7983)"
2026-06-04 12:00:37,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:37,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40301.8106, threshold: 5.7983)"
2026-06-04 12:00:37,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40302.5353, threshold: 5.7983)"
2026-06-04 12:00:38,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40348.9199, threshold: 5.7983)"
2026-06-04 12:00:38,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:38,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40302.6039, threshold: 5.7983)"
2026-06-04 12:00:38,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40301.8429, threshold: 5.7983)"
2026-06-04 12:00:38,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40302.5565, threshold: 5.7983)"
2026-06-04 12:00:38,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40302.5565, threshold: 5.7983)"
2026-06-04 12:00:39,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40326.2363, threshold: 5.7983)"
2026-06-04 12:00:39,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40301.7969, threshold: 5.7983)"
2026-06-04 12:00:39,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40302.5353, threshold: 5.7983)"
2026-06-04 12:00:39,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40302.5813, threshold: 5.7983)"
2026-06-04 12:00:39,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40302.5353, threshold: 5.7983)"
2026-06-04 12:00:41,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:41,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:44,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:44,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:46,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:46,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:46,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:47,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 47268.1466, threshold: 5.7983)"
2026-06-04 12:00:47,8.8.8.8,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 47267.8069, threshold: 5.7983)"
2026-06-04 12:00:47,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 37592.7326, threshold: 5.7983)"
2026-06-04 12:00:47,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:47,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 37591.9924, threshold: 5.7983)"
2026-06-04 12:00:47,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 37592.7178, threshold: 5.7983)"
2026-06-04 12:00:48,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 37642.4417, threshold: 5.7983)"
2026-06-04 12:00:48,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 37591.9776, threshold: 5.7983)"
2026-06-04 12:00:48,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 37591.9776, threshold: 5.7983)"
2026-06-04 12:00:48,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 37813.2502, threshold: 5.7983)"
2026-06-04 12:00:50,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 37591.9587, threshold: 5.7983)"
2026-06-04 12:00:50,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:50,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:50,172.64.155.209,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33494.3846, threshold: 5.7983)"
2026-06-04 12:00:50,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33495.1275, threshold: 5.7983)"
2026-06-04 12:00:51,172.64.155.209,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33494.3183, threshold: 5.7983)"
2026-06-04 12:00:51,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 41202.4800, threshold: 5.7983)"
2026-06-04 12:00:51,23.210.73.82,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 41201.7451, threshold: 5.7983)"
2026-06-04 12:00:51,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:53,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:53,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:53,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:53,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:53,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33445.4088, threshold: 5.7983)"
2026-06-04 12:00:53,185.125.190.57,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33444.6647, threshold: 5.7983)"
2026-06-04 12:00:53,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:53,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:55,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:55,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:55,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33649.2045, threshold: 5.7983)"
2026-06-04 12:00:56,8.8.8.8,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33649.0163, threshold: 5.7983)"
2026-06-04 12:00:56,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 38322.6806, threshold: 5.7983)"
2026-06-04 12:00:56,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 59759.1141, threshold: 5.7983)"
2026-06-04 12:00:56,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 38321.9409, threshold: 5.7983)"
2026-06-04 12:00:56,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 38322.6661, threshold: 5.7983)"
2026-06-04 12:00:56,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 38371.4441, threshold: 5.7983)"
2026-06-04 12:00:56,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 38321.9264, threshold: 5.7983)"
2026-06-04 12:00:58,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 38321.9079, threshold: 5.7983)"
2026-06-04 12:00:58,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 38321.9079, threshold: 5.7983)"
2026-06-04 12:00:59,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:59,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:00:59,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:00:59,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:00,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:01,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:01,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40094.5947, threshold: 5.7983)"
2026-06-04 12:01:01,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40094.5485, threshold: 5.7983)"
2026-06-04 12:01:01,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49874.0352, threshold: 5.7983)"
2026-06-04 12:01:01,172.64.155.209,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40093.8109, threshold: 5.7983)"
2026-06-04 12:01:01,172.64.155.209,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40093.8109, threshold: 5.7983)"
2026-06-04 12:01:01,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40094.5484, threshold: 5.7983)"
2026-06-04 12:01:01,155.102.150.21,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49873.3007, threshold: 5.7983)"
2026-06-04 12:01:01,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49874.0352, threshold: 5.7983)"
2026-06-04 12:01:02,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 34032.1840, threshold: 5.7983)"
2026-06-04 12:01:02,8.8.8.8,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 34031.6477, threshold: 5.7983)"
2026-06-04 12:01:02,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53333.9271, threshold: 5.7983)"
2026-06-04 12:01:02,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:03,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53333.2884, threshold: 5.7983)"
2026-06-04 12:01:03,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53333.9167, threshold: 5.7983)"
2026-06-04 12:01:03,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53370.4420, threshold: 5.7983)"
2026-06-04 12:01:03,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53333.2780, threshold: 5.7983)"
2026-06-04 12:01:03,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53333.2780, threshold: 5.7983)"
2026-06-04 12:01:03,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53333.9957, threshold: 5.7983)"
2026-06-04 12:01:05,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:05,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:05,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 45495.1522, threshold: 5.7983)"
